Solar_data
Time,G_Gh,G_Dh,G_Bn,Ta,hs,FF,Az
2012-08-02 08:00:00,429,192,588,20.2,23.8,2.1,-74.49
2012-08-02 08:15:00,407,51,810,20.4,26.1,2.4,-71.05
2012-08-02 08:30:00,431,72,755,20.7,28.4,2.7,-67.47
2012-08-02 08:45:00,364,168,388,21.0,30.7,2.5,-63.74
2012-08-02 09:00:00,488,182,560,21.2,32.9,2.2,-59.82
2012-08-02 09:15:00,432,226,359,21.5,35.2,2.0,-55.7
2012-08-02 09:30:00,390,277,187,21.9,37.4,1.7,-51.35
2012-08-02 09:45:00,718,148,896,22.1,39.5,2.3,-46.77
2012-08-02 10:00:00,716,139,870,22.7,41.6,3.0,-41.93
2012-08-02 10:15:00,656,134,758,23.1,43.6,3.6,-36.83
2012-08-02 10:30:00,730,97,886,22.8,45.5,4.3,-31.45
2012-08-02 10:45:00,636,251,522,22.9,47.3,4.4,-25.82
2012-08-02 11:00:00,712,209,667,23.2,49.0,4.4,-19.95
2012-08-02 11:15:00,790,159,815,23.5,50.6,4.5,-13.88
2012-08-02 11:30:00,864,91,981,23.9,52.0,4.6,-7.66
2012-08-02 11:45:00,869,90,973,24.2,53.2,5.0,-1.36
2012-08-02 12:00:00,519,331,233,24.0,54.2,5.3,4.96
2012-08-02 12:15:00,633,303,403,23.5,55.0,5.7,11.22
2012-08-02 12:30:00,763,309,550,23.9,55.6,6.1,17.36
2012-08-02 12:45:00,779,212,684,24.7,55.9,6.6,23.31
2012-08-02 13:00:00,995,221,934,24.9,56.0,7.2,29.05
2012-08-02 13:15:00,680,273,492,25.1,55.8,7.7,34.53
2012-08-02 13:30:00,856,183,819,24.8,55.3,8.3,39.74
2012-08-02 13:45:00,818,138,834,24.6,54.7,7.9,44.69
2012-08-02 14:00:00,761,241,645,24.9,53.7,7.5,49.38
2012-08-02 14:15:00,747,227,656,24.9,52.6,7.1,53.82
2012-08-02 14:30:00,824,148,867,24.9,51.3,6.7,58.03
2012-08-02 14:45:00,771,121,850,25.3,49.8,7.6,62.02
2012-08-02 15:00:00,563,312,338,25.0,48.2,8.6,65.83
2012-08-02 15:15:00,582,207,520,24.6,46.4,9.6,69.47
2012-08-02 15:30:00,770,101,953,24.9,44.6,10.5,72.97
2012-08-02 15:45:00,575,196,560,25.4,42.6,9.7,76.33
2012-08-02 16:00:00,623,187,669,25.1,40.6,8.7,79.57
2012-08-02 16:15:00,524,176,561,24.7,38.5,7.7,82.73
2012-08-02 16:30:00,530,130,677,24.8,36.3,6.8,85.8
2012-08-02 16:45:00,536,111,758,24.9,34.1,6.0,88.8
2012-08-02 17:00:00,484,97,735,24.8,31.8,5.3,91.75
2012-08-02 17:15:00,479,135,698,24.7,29.5,4.5,94.66
2012-08-02 17:30:00,342,149,417,24.6,27.3,3.8,97.53
2012-08-02 17:45:00,316,140,420,24.4,24.9,3.4,100.39
2012-08-02 18:00:00,326,114,557,24.3,22.6,3.1,103.23
2012-08-02 18:15:00,285,138,423,24.1,20.3,2.7,106.07
2012-08-02 18:30:00,277,100,573,23.9,18.0,2.4,108.92
2012-08-02 18:45:00,198,92,388,23.7,15.7,2.1,111.79
2012-08-02 19:00:00,96,81,61,23.5,13.5,1.8,114.67
2012-08-02 19:15:00,93,75,98,23.2,11.2,1.5,117.59
2012-08-02 19:30:00,131,82,315,23.0,9.0,1.2,120.54
2012-08-02 19:45:00,65,42,189,22.8,6.8,1.0,123.53
2012-08-02 20:00:00,46,28,230,22.5,4.7,0.8,126.57
2012-08-02 20:15:00,5,5,0,22.3,2.6,0.5,129.67
2012-08-02 20:30:00,1,1,0,22.1,0.5,0.3,132.82
2012-08-02 20:45:00,0,0,0,21.8,-1.5,0.5,136.04
2012-08-02 21:00:00,0,0,0,21.4,-3.4,0.8,139.31
2012-08-02 21:15:00,0,0,0,21.0,-5.3,1.0,142.66
2012-08-02 21:30:00,0,0,0,20.6,-7.0,1.3,146.07
2012-08-02 21:45:00,0,0,0,20.2,-8.7,1.2,149.54
2012-08-02 22:00:00,0,0,0,19.8,-10.3,1.2,153.08
2012-08-02 22:15:00,0,0,0,19.4,-11.8,1.1,156.68
2012-08-02 22:30:00,0,0,0,19.1,-13.2,1.0,160.34
2012-08-02 22:45:00,0,0,0,18.7,-14.5,1.1,164.04
2012-08-02 23:00:00,0,0,0,18.3,-15.7,1.1,167.79
2012-08-02 23:15:00,0,0,0,17.9,-16.8,1.2,171.57
2012-08-02 23:30:00,0,0,0,17.5,-17.7,1.3,175.37
2012-08-02 23:45:00,0,0,0,17.2,-18.4,1.9,179.19
2012-08-03 00:00:00,0,0,0,17.0,-19.1,2.6,-176.99
2012-08-03 00:15:00,0,0,0,16.8,-19.8,3.3,-173.18
2012-08-03 00:30:00,0,0,0,16.6,-20.2,4.0,-169.39
2012-08-03 00:45:00,0,0,0,16.4,-20.4,3.9,-165.62
2012-08-03 01:00:00,0,0,0,16.2,-20.4,3.7,-161.9
2012-08-03 01:15:00,0,0,0,16.0,-20.3,3.6,-158.22
2012-08-03 01:30:00,0,0,0,15.8,-20.0,3.4,-154.59
2012-08-03 01:45:00,0,0,0,15.6,-19.6,3.8,-151.02
2012-08-03 02:00:00,0,0,0,15.5,-19.0,4.2,-147.52
2012-08-03 02:15:00,0,0,0,15.3,-18.3,4.6,-144.08
2012-08-03 02:30:00,0,0,0,15.2,-17.5,5.0,-140.7
2012-08-03 02:45:00,0,0,0,15.1,-16.5,4.1,-137.39
2012-08-03 03:00:00,0,0,0,15.1,-15.4,3.2,-134.15
2012-08-03 03:15:00,0,0,0,15.0,-14.1,2.3,-130.97
2012-08-03 03:30:00,0,0,0,14.9,-12.8,1.4,-127.84
2012-08-03 03:45:00,0,0,0,14.9,-11.3,1.1,-124.77
2012-08-03 04:00:00,0,0,0,14.8,-9.8,0.9,-121.76
2012-08-03 04:15:00,0,0,0,14.7,-8.1,0.7,-118.78
2012-08-03 04:30:00,0,0,0,14.7,-6.4,0.5,-115.85
2012-08-03 04:45:00,0,0,0,14.6,-4.6,0.5,-112.94
2012-08-03 05:00:00,0,0,0,14.7,-2.7,0.5,-110.07
2012-08-03 05:15:00,0,0,0,14.7,-0.7,0.6,-107.21
2012-08-03 05:30:00,3,3,0,14.7,1.3,0.6,-104.36
2012-08-03 05:45:00,11,11,0,14.8,3.4,0.5,-101.51
2012-08-03 06:00:00,27,27,1,15.0,5.5,0.5,-98.66
2012-08-03 06:15:00,90,39,377,15.3,7.7,0.4,-95.79
2012-08-03 06:30:00,89,62,162,15.5,9.9,0.3,-92.89
2012-08-03 06:45:00,170,61,521,15.7,12.1,0.2,-89.95
2012-08-03 07:00:00,201,92,440,16.1,14.4,0.2,-86.97
2012-08-03 07:15:00,223,68,536,16.4,16.7,0.1,-83.92
2012-08-03 07:30:00,263,87,540,16.7,19.0,0.0,-80.8
2012-08-03 07:45:00,326,56,745,17.1,21.3,0.0,-77.59
2012-08-03 08:00:00,350,110,601,17.4,23.6,0.0,-74.27
2012-08-03 08:15:00,564,274,662,17.8,25.9,0.0,-70.84
2012-08-03 08:30:00,321,201,252,18.1,28.2,0.0,-67.26
2012-08-03 08:45:00,494,71,833,18.5,30.5,0.0,-63.52
2012-08-03 09:00:00,448,171,515,18.8,32.7,0.1,-59.6
2012-08-03 09:15:00,428,237,328,19.2,35.0,0.1,-55.48
2012-08-03 09:30:00,636,94,898,19.6,37.2,0.2,-51.14
2012-08-03 09:45:00,660,83,911,20.3,39.3,0.2,-46.56
2012-08-03 10:00:00,706,92,930,20.6,41.4,0.3,-41.73
2012-08-03 10:15:00,680,135,792,20.7,43.4,0.3,-36.64
2012-08-03 10:30:00,669,149,731,20.8,45.3,0.4,-31.28
2012-08-03 10:45:00,744,158,798,21.1,47.1,0.4,-25.67
2012-08-03 11:00:00,835,110,965,21.6,48.8,0.4,-19.82
2012-08-03 11:15:00,643,255,502,21.8,50.4,0.4,-13.78
2012-08-03 11:30:00,880,241,813,21.9,51.7,0.4,-7.59
2012-08-03 11:45:00,967,224,931,22.5,53.0,0.4,-1.32
2012-08-03 12:00:00,768,276,608,22.9,54.0,0.4,4.97
2012-08-03 12:15:00,707,285,516,22.5,54.8,0.4,11.2
2012-08-03 12:30:00,915,118,969,22.6,55.3,0.4,17.3
2012-08-03 12:45:00,949,134,987,23.4,55.7,0.4,23.23
2012-08-03 13:00:00,863,186,819,23.7,55.7,0.3,28.94
2012-08-03 13:15:00,616,278,410,23.2,55.5,0.3,34.4
2012-08-03 13:30:00,879,123,922,23.1,55.1,0.2,39.6
2012-08-03 13:45:00,974,183,973,24.0,54.4,0.3,44.54
2012-08-03 14:00:00,925,328,741,24.4,53.5,0.3,49.22
2012-08-03 14:15:00,545,367,225,23.9,52.4,0.4,53.65
2012-08-03 14:30:00,848,178,861,23.5,51.1,0.5,57.85
2012-08-03 14:45:00,885,200,899,24.0,49.6,0.5,61.85
2012-08-03 15:00:00,882,209,907,24.7,48.0,0.5,65.66
2012-08-03 15:15:00,735,188,757,24.4,46.2,0.4,69.3
2012-08-03 15:30:00,686,126,803,24.0,44.4,0.4,72.79
2012-08-03 15:45:00,682,106,855,23.8,42.4,0.4,76.15
2012-08-03 16:00:00,652,163,756,24.1,40.3,0.4,79.4
2012-08-03 16:15:00,572,117,735,24.1,38.2,0.5,82.55
2012-08-03 16:30:00,552,95,776,23.9,36.1,0.5,85.63
2012-08-03 16:45:00,565,75,881,24.1,33.9,0.9,88.63
2012-08-03 17:00:00,536,92,847,24.0,31.6,1.3,91.58
2012-08-03 17:15:00,489,99,795,23.9,29.3,1.7,94.49
2012-08-03 17:30:00,421,70,771,23.8,27.0,2.1,97.37
2012-08-03 17:45:00,350,92,620,23.6,24.7,2.3,100.23
2012-08-03 18:00:00,344,52,765,23.4,22.4,2.5,103.08
2012-08-03 18:15:00,264,119,413,23.2,20.1,2.8,105.92
2012-08-03 18:30:00,302,161,471,23.0,17.8,3.0,108.78
2012-08-03 18:45:00,205,86,443,22.8,15.5,3.5,111.64
2012-08-03 19:00:00,179,51,556,22.5,13.2,4.0,114.53
2012-08-03 19:15:00,149,87,326,22.3,11.0,4.5,117.45
2012-08-03 19:30:00,102,53,319,22.0,8.8,5.0,120.41
2012-08-03 19:45:00,77,33,384,21.7,6.6,4.4,123.41
2012-08-03 20:00:00,42,25,196,21.5,4.4,3.7,126.46
2012-08-03 20:15:00,6,6,0,21.2,2.3,3.1,129.56
2012-08-03 20:30:00,1,1,0,20.9,0.3,2.4,132.71
2012-08-03 20:45:00,0,0,0,20.6,-1.7,2.8,135.94
2012-08-03 21:00:00,0,0,0,20.3,-3.6,3.3,139.22
2012-08-03 21:15:00,0,0,0,19.9,-5.5,3.8,142.57
2012-08-03 21:30:00,0,0,0,19.6,-7.3,4.3,145.99
2012-08-03 21:45:00,0,0,0,19.2,-9.0,3.9,149.47
2012-08-03 22:00:00,0,0,0,18.9,-10.6,3.4,153.02
2012-08-03 22:15:00,0,0,0,18.5,-12.1,2.9,156.63
2012-08-03 22:30:00,0,0,0,18.2,-13.5,2.4,160.3
2012-08-03 22:45:00,0,0,0,17.8,-14.8,2.1,164.01
2012-08-03 23:00:00,0,0,0,17.5,-16.0,1.9,167.77
2012-08-03 23:15:00,0,0,0,17.2,-17.0,1.6,171.56
2012-08-03 23:30:00,0,0,0,16.8,-17.9,1.3,175.38
2012-08-03 23:45:00,0,0,0,16.5,-18.7,1.4,179.21
2012-08-04 00:00:00,0,0,0,16.3,-19.3,1.5,-176.96
2012-08-04 00:15:00,0,0,0,16.0,-20.1,1.6,-173.14
2012-08-04 00:30:00,0,0,0,15.8,-20.4,1.7,-169.33
2012-08-04 00:45:00,0,0,0,15.6,-20.6,1.4,-165.56
2012-08-04 01:00:00,0,0,0,15.4,-20.7,1.2,-161.82
2012-08-04 01:15:00,0,0,0,15.2,-20.6,0.9,-158.13
2012-08-04 01:30:00,0,0,0,14.9,-20.3,0.6,-154.49
2012-08-04 01:45:00,0,0,0,14.8,-19.9,0.6,-150.92
2012-08-04 02:00:00,0,0,0,14.6,-19.3,0.6,-147.4
2012-08-04 02:15:00,0,0,0,14.5,-18.6,0.6,-143.95
2012-08-04 02:30:00,0,0,0,14.3,-17.7,0.6,-140.57
2012-08-04 02:45:00,0,0,0,14.2,-16.7,0.8,-137.25
2012-08-04 03:00:00,0,0,0,14.1,-15.6,1.0,-134.0
2012-08-04 03:15:00,0,0,0,13.9,-14.4,1.3,-130.82
2012-08-04 03:30:00,0,0,0,13.8,-13.0,1.5,-127.69
2012-08-04 03:45:00,0,0,0,13.7,-11.6,1.2,-124.61
2012-08-04 04:00:00,0,0,0,13.6,-10.0,0.9,-121.59
2012-08-04 04:15:00,0,0,0,13.5,-8.3,0.5,-118.61
2012-08-04 04:30:00,0,0,0,13.4,-6.6,0.2,-115.68
2012-08-04 04:45:00,0,0,0,13.3,-4.8,0.2,-112.77
2012-08-04 05:00:00,0,0,0,13.3,-2.9,0.2,-109.89
2012-08-04 05:15:00,0,0,0,13.3,-0.9,0.2,-107.03
2012-08-04 05:30:00,2,2,0,13.3,1.1,0.2,-104.17
2012-08-04 05:45:00,9,9,0,13.3,3.2,0.3,-101.32
2012-08-04 06:00:00,24,24,0,13.3,5.3,0.4,-98.46
2012-08-04 06:15:00,43,35,53,13.4,7.5,0.5,-95.59
2012-08-04 06:30:00,112,46,379,13.5,9.7,0.6,-92.69
2012-08-04 06:45:00,144,59,415,13.6,11.9,0.6,-89.75
2012-08-04 07:00:00,100,93,26,13.7,14.2,0.7,-86.76
2012-08-04 07:15:00,127,115,43,13.8,16.5,0.7,-83.71
2012-08-04 07:30:00,177,111,198,13.9,18.8,0.8,-80.59
2012-08-04 07:45:00,270,100,477,13.9,21.1,1.0,-77.37
2012-08-04 08:00:00,308,162,362,14.0,23.4,1.1,-74.06
2012-08-04 08:15:00,416,70,798,14.1,25.7,1.3,-70.61
2012-08-04 08:30:00,453,50,860,14.2,28.0,1.5,-67.03
2012-08-04 08:45:00,292,160,269,14.3,30.3,1.3,-63.29
2012-08-04 09:00:00,164,163,2,14.3,32.6,1.2,-59.37
2012-08-04 09:15:00,396,150,426,14.0,34.8,1.0,-55.26
2012-08-04 09:30:00,526,162,610,14.8,37.0,0.8,-50.92
2012-08-04 09:45:00,289,253,58,15.3,39.1,0.8,-46.35
2012-08-04 10:00:00,507,251,388,14.8,41.2,0.9,-41.52
2012-08-04 10:15:00,323,298,36,14.8,43.2,0.9,-36.44
2012-08-04 10:30:00,360,287,102,14.9,45.1,1.0,-31.1
2012-08-04 10:45:00,699,138,768,15.1,46.9,1.1,-25.51
2012-08-04 11:00:00,763,93,894,15.7,48.6,1.2,-19.68
2012-08-04 11:15:00,862,514,454,15.9,50.1,1.4,-13.67
2012-08-04 11:30:00,662,490,220,15.5,51.5,1.5,-7.51
2012-08-04 11:45:00,455,375,101,15.0,52.7,1.4,-1.27
2012-08-04 12:00:00,402,321,101,14.3,53.7,1.3,4.98
2012-08-04 12:15:00,273,220,65,14.5,54.5,1.1,11.18
2012-08-04 12:30:00,662,318,420,15.2,55.1,1.0,17.25
2012-08-04 12:45:00,801,156,783,16.0,55.4,1.0,23.16
2012-08-04 13:00:00,678,267,499,16.2,55.5,1.0,28.84
2012-08-04 13:15:00,603,371,283,15.6,55.3,0.9,34.28
2012-08-04 13:30:00,643,300,420,15.1,54.8,0.9,39.47
2012-08-04 13:45:00,662,225,538,15.3,54.1,0.7,44.39
2012-08-04 14:00:00,371,337,41,15.4,53.2,0.6,49.06
2012-08-04 14:15:00,490,306,234,14.9,52.1,0.4,53.48
2012-08-04 14:30:00,584,309,355,15.2,50.8,0.2,57.68
2012-08-04 14:45:00,693,227,614,15.9,49.4,0.2,61.67
2012-08-04 15:00:00,497,300,265,15.8,47.7,0.2,65.48
2012-08-04 15:15:00,335,300,49,15.1,46.0,0.2,69.12
2012-08-04 15:30:00,449,311,199,14.8,44.1,0.2,72.61
2012-08-04 15:45:00,583,151,641,15.3,42.2,0.2,75.97
2012-08-04 16:00:00,527,189,526,15.7,40.1,0.2,79.22
2012-08-04 16:15:00,565,147,676,15.4,38.0,0.1,82.38
2012-08-04 16:30:00,216,209,11,15.0,35.9,0.1,85.46
2012-08-04 16:45:00,211,194,31,15.0,33.6,0.1,88.46
2012-08-04 17:00:00,379,188,372,15.0,31.4,0.2,91.42
2012-08-04 17:15:00,458,87,762,15.0,29.1,0.2,94.33
2012-08-04 17:30:00,220,179,88,14.9,26.8,0.3,97.21
2012-08-04 17:45:00,122,120,5,14.8,24.5,0.5,100.07
2012-08-04 18:00:00,71,71,0,14.7,22.2,0.8,102.93
2012-08-04 18:15:00,98,97,2,14.6,19.9,1.0,105.77
2012-08-04 18:30:00,233,97,452,14.5,17.6,1.3,108.63
2012-08-04 18:45:00,161,82,294,14.4,15.3,1.2,111.5
2012-08-04 19:00:00,55,55,0,14.3,13.0,1.1,114.4
2012-08-04 19:15:00,42,42,0,14.1,10.8,0.9,117.32
2012-08-04 19:30:00,71,49,160,14.0,8.6,0.8,120.28
2012-08-04 19:45:00,70,37,279,13.9,6.4,0.8,123.28
2012-08-04 20:00:00,22,21,2,13.8,4.2,0.8,126.34
2012-08-04 20:15:00,0,0,0,13.6,2.1,0.8,129.44
2012-08-04 20:30:00,0,0,0,13.5,0.1,0.8,132.61
2012-08-04 20:45:00,0,0,0,13.4,-1.9,0.9,135.83
2012-08-04 21:00:00,0,0,0,13.2,-3.9,1.0,139.13
2012-08-04 21:15:00,0,0,0,13.1,-5.7,1.2,142.48
2012-08-04 21:30:00,0,0,0,13.0,-7.5,1.3,145.91
2012-08-04 21:45:00,0,0,0,12.8,-9.2,1.1,149.4
2012-08-04 22:00:00,0,0,0,12.7,-10.8,1.0,152.96
2012-08-04 22:15:00,0,0,0,12.5,-12.3,0.8,156.58
2012-08-04 22:30:00,0,0,0,12.4,-13.7,0.6,160.26
2012-08-04 22:45:00,0,0,0,12.2,-15.0,0.5,163.99
2012-08-04 23:00:00,0,0,0,12.1,-16.2,0.4,167.76
2012-08-04 23:15:00,0,0,0,11.9,-17.3,0.3,171.56
2012-08-04 23:30:00,0,0,0,11.8,-18.2,0.2,175.39
2012-08-04 23:45:00,0,0,0,11.8,-19.0,0.2,179.23
2012-08-05 00:00:00,0,0,0,11.8,-19.6,0.1,-176.92
2012-08-05 00:15:00,0,0,0,11.9,-20.4,0.1,-173.09
2012-08-05 00:30:00,0,0,0,12.0,-20.7,0.0,-169.27
2012-08-05 00:45:00,0,0,0,12.0,-20.9,0.0,-165.49
2012-08-05 01:00:00,0,0,0,12.1,-20.9,0.0,-161.74
2012-08-05 01:15:00,0,0,0,12.1,-20.8,0.0,-158.04
2012-08-05 01:30:00,0,0,0,12.2,-20.5,0.0,-154.39
2012-08-05 01:45:00,0,0,0,12.2,-20.1,0.1,-150.8
2012-08-05 02:00:00,0,0,0,12.3,-19.6,0.2,-147.28
2012-08-05 02:15:00,0,0,0,12.3,-18.8,0.3,-143.82
2012-08-05 02:30:00,0,0,0,12.3,-18.0,0.4,-140.44
2012-08-05 02:45:00,0,0,0,12.4,-17.0,0.4,-137.11
2012-08-05 03:00:00,0,0,0,12.4,-15.9,0.3,-133.86
2012-08-05 03:15:00,0,0,0,12.4,-14.6,0.3,-130.66
2012-08-05 03:30:00,0,0,0,12.4,-13.3,0.2,-127.53
2012-08-05 03:45:00,0,0,0,12.5,-11.8,0.2,-124.45
2012-08-05 04:00:00,0,0,0,12.5,-10.2,0.2,-121.42
2012-08-05 04:15:00,0,0,0,12.5,-8.6,0.3,-118.44
2012-08-05 04:30:00,0,0,0,12.5,-6.8,0.3,-115.5
2012-08-05 04:45:00,0,0,0,12.5,-5.0,0.5,-112.59
2012-08-05 05:00:00,0,0,0,12.6,-3.1,0.8,-109.7
2012-08-05 05:15:00,0,0,0,12.6,-1.1,1.0,-106.84
2012-08-05 05:30:00,3,3,0,12.7,0.9,1.3,-103.98
2012-08-05 05:45:00,13,13,0,12.8,3.0,1.1,-101.13
2012-08-05 06:00:00,30,28,23,13.1,5.1,1.0,-98.27
2012-08-05 06:15:00,59,44,114,13.4,7.3,0.8,-95.39
2012-08-05 06:30:00,98,56,239,13.7,9.5,0.6,-92.48
2012-08-05 06:45:00,172,79,459,14.1,11.7,1.0,-89.54
2012-08-05 07:00:00,198,107,377,14.4,14.0,1.3,-86.55
2012-08-05 07:15:00,209,78,472,14.7,16.3,1.7,-83.5
2012-08-05 07:30:00,274,53,697,15.1,18.6,2.1,-80.37
2012-08-05 07:45:00,339,104,656,15.5,20.9,1.9,-77.15
2012-08-05 08:00:00,392,144,630,15.9,23.2,1.7,-73.83
2012-08-05 08:15:00,424,52,862,16.3,25.5,1.4,-70.39
2012-08-05 08:30:00,364,158,445,16.7,27.8,1.2,-66.81
2012-08-05 08:45:00,526,118,815,17.0,30.1,1.3,-63.06
2012-08-05 09:00:00,379,218,301,17.2,32.4,1.4,-59.15
2012-08-05 09:15:00,479,156,571,17.5,34.6,1.6,-55.03
2012-08-05 09:30:00,517,165,589,17.6,36.8,1.7,-50.7
2012-08-05 09:45:00,307,259,78,17.8,38.9,1.6,-46.13
2012-08-05 10:00:00,283,262,31,17.6,41.0,1.5,-41.31
2012-08-05 10:15:00,373,312,88,17.6,43.0,1.4,-36.24
2012-08-05 10:30:00,375,327,68,18.2,44.9,1.3,-30.92
2012-08-05 10:45:00,342,313,40,18.4,46.7,1.1,-25.34
2012-08-05 11:00:00,498,270,304,18.3,48.3,0.9,-19.54
2012-08-05 11:15:00,413,352,80,18.5,49.9,0.6,-13.56
2012-08-05 11:30:00,332,310,28,18.6,51.3,0.4,-7.43
2012-08-05 11:45:00,324,295,37,18.3,52.5,0.7,-1.22
2012-08-05 12:00:00,374,279,117,18.2,53.5,1.0,5.0
2012-08-05 12:15:00,386,321,80,18.5,54.3,1.4,11.16
2012-08-05 12:30:00,672,220,552,18.9,54.8,1.7,17.21
2012-08-05 12:45:00,172,171,1,18.9,55.1,1.8,23.08
2012-08-05 13:00:00,211,210,2,18.2,55.2,1.9,28.74
2012-08-05 13:15:00,315,293,27,18.0,55.0,2.0,34.16
2012-08-05 13:30:00,273,264,11,18.5,54.6,2.1,39.33
2012-08-05 13:45:00,314,300,18,18.8,53.9,1.8,44.24
2012-08-05 14:00:00,324,291,41,18.6,53.0,1.6,48.9
2012-08-05 14:15:00,274,263,14,18.7,51.9,1.3,53.31
2012-08-05 14:30:00,188,187,1,18.6,50.6,1.0,57.51
2012-08-05 14:45:00,339,319,27,18.4,49.1,0.8,61.5
2012-08-05 15:00:00,428,338,122,18.7,47.5,0.6,65.3
2012-08-05 15:15:00,424,339,119,19.0,45.7,0.3,68.94
2012-08-05 15:30:00,436,314,176,18.9,43.9,0.1,72.43
2012-08-05 15:45:00,244,236,11,18.5,41.9,0.1,75.8
2012-08-05 16:00:00,190,187,4,18.1,39.9,0.1,79.05
2012-08-05 16:15:00,408,250,256,18.2,37.8,0.1,82.21
2012-08-05 16:30:00,374,232,241,18.6,35.6,0.1,85.28
2012-08-05 16:45:00,214,186,50,18.5,33.4,0.1,88.3
2012-08-05 17:00:00,172,162,18,18.4,31.2,0.1,91.25
2012-08-05 17:15:00,413,105,641,18.5,28.9,0.1,94.17
2012-08-05 17:30:00,279,111,369,18.5,26.6,0.1,97.05
2012-08-05 17:45:00,206,123,208,18.5,24.3,0.1,99.92
2012-08-05 18:00:00,366,71,788,18.4,22.0,0.2,102.77
2012-08-05 18:15:00,230,122,322,18.3,19.7,0.2,105.62
2012-08-05 18:30:00,169,113,185,18.1,17.4,0.3,108.48
2012-08-05 18:45:00,118,90,105,18.0,15.1,0.3,111.36
2012-08-05 19:00:00,51,51,0,17.8,12.8,0.3,114.26
2012-08-05 19:15:00,41,41,0,17.6,10.6,0.4,117.18
2012-08-05 19:30:00,35,35,0,17.4,8.3,0.4,120.15
2012-08-05 19:45:00,27,27,0,17.3,6.1,1.1,123.16
2012-08-05 20:00:00,30,23,110,17.1,4.0,1.9,126.22
2012-08-05 20:15:00,0,0,0,16.9,1.9,2.6,129.33
2012-08-05 20:30:00,0,0,0,16.7,-0.2,3.4,132.5
2012-08-05 20:45:00,0,0,0,16.6,-2.2,2.9,135.73
2012-08-05 21:00:00,0,0,0,16.4,-4.1,2.4,139.03
2012-08-05 21:15:00,0,0,0,16.3,-6.0,1.9,142.4
2012-08-05 21:30:00,0,0,0,16.2,-7.7,1.3,145.83
2012-08-05 21:45:00,0,0,0,16.1,-9.4,1.1,149.34
2012-08-05 22:00:00,0,0,0,16.0,-11.1,0.9,152.9
2012-08-05 22:15:00,0,0,0,15.8,-12.6,0.6,156.53
2012-08-05 22:30:00,0,0,0,15.7,-14.0,0.4,160.22
2012-08-05 22:45:00,0,0,0,15.6,-15.3,0.5,163.96
2012-08-05 23:00:00,0,0,0,15.5,-16.5,0.7,167.74
2012-08-05 23:15:00,0,0,0,15.4,-17.5,0.8,171.56
2012-08-05 23:30:00,0,0,0,15.2,-18.4,1.0,175.4
2012-08-05 23:45:00,0,0,0,15.2,-19.2,1.0,179.26
2012-08-06 00:00:00,0,0,0,15.2,-19.9,1.0,-176.89
2012-08-06 00:15:00,0,0,0,15.1,-20.6,1.0,-173.04
2012-08-06 00:30:00,0,0,0,15.1,-21.0,1.0,-169.21
2012-08-06 00:45:00,0,0,0,15.1,-21.2,1.0,-165.41
2012-08-06 01:00:00,0,0,0,15.0,-21.2,1.1,-161.65
2012-08-06 01:15:00,0,0,0,15.0,-21.1,1.1,-157.94
2012-08-06 01:30:00,0,0,0,14.9,-20.8,1.2,-154.28
2012-08-06 01:45:00,0,0,0,14.9,-20.4,1.0,-150.69
2012-08-06 02:00:00,0,0,0,14.9,-19.8,0.8,-147.16
2012-08-06 02:15:00,0,0,0,14.8,-19.1,0.6,-143.69
2012-08-06 02:30:00,0,0,0,14.8,-18.2,0.4,-140.3
2012-08-06 02:45:00,0,0,0,14.8,-17.2,0.4,-136.97
2012-08-06 03:00:00,0,0,0,14.8,-16.1,0.5,-133.7
2012-08-06 03:15:00,0,0,0,14.7,-14.9,0.5,-130.5
2012-08-06 03:30:00,0,0,0,14.7,-13.5,0.6,-127.36
2012-08-06 03:45:00,0,0,0,14.7,-12.0,0.8,-124.28
2012-08-06 04:00:00,0,0,0,14.7,-10.5,0.9,-121.25
2012-08-06 04:15:00,0,0,0,14.7,-8.8,1.1,-118.26
2012-08-06 04:30:00,0,0,0,14.7,-7.1,1.3,-115.32
2012-08-06 04:45:00,0,0,0,14.7,-5.2,1.1,-112.4
2012-08-06 05:00:00,0,0,0,14.7,-3.3,0.9,-109.52
2012-08-06 05:15:00,0,0,0,14.7,-1.3,0.7,-106.65
2012-08-06 05:30:00,1,1,0,14.7,0.7,0.5,-103.79
2012-08-06 05:45:00,2,2,0,14.7,2.8,0.6,-100.93
2012-08-06 06:00:00,3,3,0,14.7,4.9,0.7,-98.06
2012-08-06 06:15:00,7,7,0,14.8,7.1,0.9,-95.18
2012-08-06 06:30:00,9,9,0,14.8,9.3,1.0,-92.28
2012-08-06 06:45:00,11,11,0,14.8,11.5,1.0,-89.33
2012-08-06 07:00:00,9,9,0,14.8,13.8,1.0,-86.34
2012-08-06 07:15:00,19,19,0,14.8,16.1,0.9,-83.28
2012-08-06 07:30:00,19,19,0,14.9,18.4,0.9,-80.15
2012-08-06 07:45:00,18,18,0,14.9,20.7,0.7,-76.93
2012-08-06 08:00:00,24,24,0,15.0,23.0,0.6,-73.6
2012-08-06 08:15:00,37,37,0,15.0,25.3,0.4,-70.16
2012-08-06 08:30:00,64,64,0,15.1,27.6,0.2,-66.57
2012-08-06 08:45:00,86,86,0,15.2,29.9,0.2,-62.83
2012-08-06 09:00:00,109,109,0,15.5,32.2,0.2,-58.91
